# Run exit points.  Columns are r (AU), th (rad), ph (rad), ek (GeV), s (s).  Made with my code. 
140.597736,2.425483,1.730113,0.167221,35645909.500834
140.174245,2.731167,4.008924,0.180889,79815271.709045
140.037092,2.594203,1.043287,0.268047,40430113.407417
140.007102,3.133815,1.921067,0.419764,40819447.074299
140.633019,0.014485,3.860753,0.438614,38719438.871089
143.260865,0.005034,3.501889,0.213307,33356657.459543
140.462473,0.009199,4.712485,0.345302,32392112.284819
142.261700,0.005307,3.670621,0.207680,26163147.614389
140.476791,0.007986,4.516519,0.564010,32287766.374098
148.475682,0.006169,0.318174,0.708227,46985205.798808
142.109742,3.137908,5.218764,0.240555,41368104.604861
145.089051,3.137939,2.436478,0.640466,38868290.743729
144.509403,3.139508,4.265430,0.768067,36357256.892197
140.169298,0.007981,5.467865,0.456585,26753693.109112
151.379451,3.139337,1.734577,0.906109,22114227.078702
141.772360,3.133283,0.521194,0.878274,38624442.952368
140.225745,0.009734,5.263402,0.380715,24707914.859502
140.331791,0.628070,1.108729,0.095615,42335641.777026
144.535414,3.133497,4.139368,0.470891,35532587.597794
140.275215,0.010632,0.777842,0.691686,27873822.150717
140.345027,3.101335,3.316568,0.384513,36723028.579239
140.821471,0.006346,5.381595,0.396988,12235025.531525
153.861213,0.001317,1.011017,0.981267,45607764.977362
140.174023,2.138280,1.392178,0.423788,66392049.194101
144.543108,0.006707,2.900156,1.070981,69665294.393476
142.239790,3.131802,5.986424,0.286392,21335185.745264
142.341844,3.135966,1.934594,0.648084,33377975.441303
141.353354,3.124326,1.722313,0.347439,60102496.575511
140.486672,2.633016,1.622521,0.095419,28147215.916798
141.014383,0.015164,5.088938,0.687296,43010337.199749
140.282018,2.807083,3.602482,0.199394,18425468.234871
140.069589,0.137545,1.304045,0.238482,26604467.236791
140.555540,0.008250,3.639797,0.695408,22455688.786542
142.920062,3.135755,4.912897,0.586910,38302055.228207
140.629067,0.763865,0.972111,0.042487,17944878.646072
142.589454,3.139621,0.488192,0.566139,28416121.686720
160.034526,3.137267,0.917033,0.779290,21743967.395503
140.337428,0.032959,1.997188,0.301517,13483810.463042
144.486933,3.133827,5.964609,0.366364,43398174.867911
140.203198,0.008076,4.000139,0.441776,30529219.878730
140.320961,1.374630,5.095936,0.202505,49070628.014498
140.965786,0.000020,1.185865,0.419935,19397493.403189
148.833302,3.138479,1.345782,1.133800,48494668.507295
151.739825,0.004665,2.985778,0.774196,46548000.172886
140.089177,2.710751,1.009662,0.100483,21872249.285743
140.865406,0.038912,4.318395,0.244738,14322691.745281
147.169774,0.004674,1.054914,1.302647,36972486.365800
140.002653,0.770830,0.117562,0.426785,65753631.740338
146.717723,0.000530,1.843715,0.551646,45355315.193360
155.173540,0.006044,2.725452,0.657348,34781596.240350
142.470532,0.010445,1.867900,0.380751,26994548.903033
140.435772,1.038996,2.889002,0.239463,33160307.627542
140.433604,0.853075,1.722434,0.194612,29414700.832324
140.329909,2.503171,3.930833,0.076425,27108992.805113
140.511257,3.130022,3.018511,0.536321,26542383.289911
140.021512,0.010262,4.871537,0.400421,22740302.543021
140.013181,3.134224,3.177252,0.345868,23543653.855659
166.304215,0.003027,2.632151,0.823274,39179458.477491
187.263539,3.130582,6.087127,1.093895,50232271.020584
142.490391,0.001110,6.047972,0.380169,28787129.369281
140.586246,0.027674,3.787112,0.396850,76683024.389030
140.166301,1.809184,1.073497,0.053363,26113779.656629
140.160493,3.140137,4.225017,0.316146,15654504.605757
140.081133,0.013715,2.587104,0.305684,15272650.932478
140.136276,0.862191,3.492734,0.332054,40716971.161978
151.053727,0.004384,0.025619,0.608714,47217833.599769
140.185100,0.030874,4.795091,0.111954,22029703.151023
140.234643,0.441129,1.997283,0.326729,34359724.601308
157.898597,0.008472,3.766218,0.976635,27261210.674874
153.829170,3.138981,5.803144,0.899646,29468182.786565
154.467440,3.141449,4.001763,0.691695,50543812.754025
145.273019,0.002169,3.249464,0.745035,42948627.252549
142.131685,0.005041,3.814944,0.845787,49288669.827939
151.551814,3.135893,6.032956,0.845106,39189556.468851
143.217682,0.010102,4.313653,1.023033,26826249.047032
147.766372,0.005389,6.160418,0.816953,46763049.988887
140.504168,1.395036,2.622646,0.246728,43744498.571593
147.053323,0.004413,3.391972,0.695813,24045935.425899
143.283225,0.003182,2.553651,0.457646,27859984.162557
140.164584,0.332283,4.127979,0.184089,34943912.101471
148.961295,3.134319,0.175843,0.626797,27185662.739514
142.081836,0.020111,1.167680,0.485847,44378054.029516
140.429156,2.386496,1.821592,0.050433,21929097.237103
145.567658,3.141131,1.346841,0.665001,24447237.082541
141.457922,0.013291,2.567666,0.230096,22382758.848942
140.116530,0.019288,5.869471,0.489476,54014155.784762
142.160612,3.138851,5.270281,0.435063,48474846.524255
141.856718,3.137005,3.636322,1.283844,30756611.684171
143.449332,0.008368,2.972280,0.606160,60610762.140633
141.088384,0.005867,0.794428,0.423167,40363167.464697
140.242787,3.119020,6.220653,0.340271,12250733.518085
140.734557,0.009978,6.120521,0.304839,34757286.261150
149.460526,0.002511,3.974950,1.247064,58060084.323021
140.531043,3.136114,4.420689,1.152571,69893434.198278
140.624116,0.011448,5.764195,0.339424,15825422.459517
143.336339,0.007654,5.192093,0.438065,43677926.628552
142.056784,3.134294,6.094130,0.477880,60675090.085594
140.831897,0.007769,6.161735,0.289086,40631699.234938
141.046973,3.134703,5.947763,0.731863,17192765.289594
140.161376,0.428303,0.385240,0.100198,12812481.037444
142.274020,3.128976,3.950241,0.521125,41416350.563582
160.180670,3.141234,1.867565,0.929398,29844800.464326
140.968695,3.134007,5.975841,0.367149,27048404.856953
147.482226,3.135685,4.466815,0.916236,38637532.941168
144.893137,0.006456,5.762732,0.936824,52907864.731316
140.112156,2.096890,0.698523,0.199555,55802622.254530
140.738877,3.135760,2.440802,0.258061,39731108.005494
140.133608,2.195499,5.885239,0.070490,17616506.927033
140.265977,1.613043,0.150290,0.184312,32287766.374098
140.189349,0.559261,3.000423,0.042654,17843150.733112
140.149187,0.951210,2.346737,0.233415,56227859.890692
144.004424,0.004558,2.502614,1.201926,40227405.580856
146.205179,3.140267,0.337536,0.424838,29803660.499526
140.580902,0.007048,0.059724,0.800373,32904117.846741
140.534179,3.126067,1.850645,0.726310,41696850.323583
142.322096,0.009053,1.011352,0.444058,28767681.385921
140.091251,1.730610,0.295315,0.070373,17614262.928953
141.411106,0.013733,0.503874,0.332792,34557570.432029
140.070600,0.119448,2.992773,0.058078,11185582.429445
140.490883,2.563109,4.204528,0.044674,18027906.575032
140.115056,1.477181,3.019049,0.108040,47883553.030172
141.947171,0.005791,2.080431,0.605058,33359649.456983
140.025991,0.021548,3.440514,0.366312,27313570.630074
155.478878,3.137016,1.737064,0.632760,64385914.910571
147.379351,0.000666,4.027348,0.297924,32521142.174419
140.488898,1.201572,5.225993,0.148056,31488155.058254
142.419718,3.136491,1.082525,0.425958,10038151.411204
140.714003,0.016202,3.985625,0.702715,19332043.459189
140.849260,0.008016,4.911265,0.436531,33209675.585302
142.118519,3.139790,5.414154,0.770891,53198462.482678
141.104250,0.014891,4.000732,0.976451,27190150.735674
161.961232,3.133286,5.082884,0.756956,48434080.559135
151.400984,0.001620,3.911623,0.997431,19650691.186548
141.993805,3.134697,2.313358,0.581182,51314252.094829
148.804946,0.008119,3.344080,0.564097,51870015.619312
140.048866,1.025560,1.535449,0.132754,35667975.481954
141.521891,0.006869,0.425968,0.615493,24314093.196460
140.112990,3.138763,4.858206,0.631759,28359647.735039
142.171521,3.136088,2.635960,0.459097,38270639.255087
162.088849,0.000242,2.071508,1.117629,55315300.671488
140.193859,1.332671,5.028861,0.591398,82557811.362498
140.438760,0.025506,2.448067,0.220979,50239751.014184
144.450108,0.004804,3.775432,0.668846,20967170.060145
140.210292,2.245730,5.217513,0.214311,55649282.385730
140.699448,0.009759,4.933544,0.560812,16494507.887035
146.689835,0.009043,2.883707,0.596959,21000830.031345
140.035352,0.895223,4.492600,0.109974,39653690.071733
140.856834,3.087123,0.660073,0.364517,21084979.959345
141.072350,3.136487,0.482499,0.390770,66698354.932022
140.121159,1.269417,4.677481,0.095708,25320526.335345
141.656359,0.006156,3.324169,0.414278,66756324.882423
147.314746,0.008685,5.869812,1.098031,84432297.758667
151.914629,0.011270,0.173620,0.770160,27907856.121597
141.480579,0.017464,2.721295,0.464581,34063142.855066
142.040969,0.013555,2.305502,0.551062,45584576.997202
155.287745,0.001914,4.572335,0.699963,59745700.880789
140.658291,3.139120,5.379873,0.359462,42520771.618627
140.403628,2.132122,2.400133,0.247941,42618385.535107
140.905524,0.004261,4.772198,0.423005,61855433.075679
140.011867,2.266586,0.189900,0.269590,33271759.532183
140.256629,3.012374,2.839369,0.119030,23992079.471978
148.800936,0.005405,2.672375,0.692801,32834179.906581
140.556166,3.140468,4.441128,0.636469,38725048.866289
151.360632,0.001939,5.085667,0.543528,58385090.044943
163.605668,3.136822,5.301337,0.786164,38019685.469805
140.045335,1.021787,0.378154,0.243286,37900005.572205
141.129083,3.123672,5.880650,0.667930,58319266.101262
153.879765,0.000078,4.082478,0.622436,63268029.867046
163.231603,0.001198,4.644956,1.072910,39131586.518451
145.080100,0.005224,1.021849,0.402575,19184687.585269
140.034650,2.544781,1.206609,0.366772,28047358.002238
142.125982,3.134045,4.623824,0.512120,33905688.989786
140.026854,1.161818,5.352366,0.072651,18768051.941750
140.634648,0.008203,4.016340,0.486142,21779123.365423
147.122794,0.007424,5.115538,0.852226,63772929.435048
140.521784,0.009915,5.074936,0.287945,18039874.564792
142.190117,3.136585,0.860117,0.700503,34881080.155230
140.684419,0.013325,3.237638,0.312388,13029774.851524
141.507823,3.137956,0.631430,0.599068,25415522.254065
140.096103,0.769580,1.590712,0.048930,12867458.990404
140.037623,0.030027,2.255683,0.390356,25046010.570223
140.093098,1.757732,5.073894,0.107885,22361066.867502
149.863851,3.135074,2.531599,0.626021,13135990.760643
140.522086,0.004446,1.713633,0.524962,44480529.941836
140.748080,0.030628,2.558321,0.792417,38543285.021808
140.372958,0.010089,2.304026,0.278612,35817575.353955
140.155520,0.051665,0.771909,0.276654,33166665.622102
147.195683,0.004612,2.425009,0.300504,25005244.605103
140.357901,0.005477,0.037247,0.719010,23165166.179500
140.833919,0.011465,5.339715,0.222112,37397350.002282
142.724288,0.005300,5.224477,0.848944,29439010.811524
147.266256,0.007893,5.371521,0.364832,54243417.588603
148.913069,0.006182,3.569649,0.439234,28240341.837119
141.177352,3.135109,2.905784,0.570010,52072723.445872
144.629030,3.135868,4.813871,0.827739,27448210.514875
140.277693,0.547128,1.027526,0.131931,37146396.217001
140.091865,3.132340,2.155876,0.461603,16295914.056956
144.134110,3.139702,5.373641,0.538468,19828715.034228
140.037590,1.386982,2.056950,0.604830,66278727.291060
145.994403,3.133675,4.088876,0.465291,32546200.152979
143.984689,3.135601,4.348496,0.487688,17809864.761592
140.230184,2.990240,0.912947,0.189189,20028430.863347
142.996249,3.136446,5.943485,0.355585,19468553.342389
145.720253,0.003060,4.777002,0.535127,78262051.037998
141.477913,0.003304,1.823908,0.374503,28515979.601280
140.061848,1.512142,5.314493,0.113696,20397194.547826
140.904443,0.553202,4.853363,0.069961,19001801.741750
141.553310,3.130337,3.593719,0.566504,31406249.128334
140.398027,2.362869,1.476216,0.145406,22759002.527021
140.381240,0.333315,1.133936,0.084395,26465713.355510
141.484219,0.007378,1.187617,0.813209,52828576.799156
140.391038,2.173350,0.869441,0.078906,35568865.566754
140.508784,3.140623,3.793523,0.332668,67478518.264506
148.366594,3.139040,4.231129,0.586852,23176012.170220
140.172127,2.808460,2.176962,0.048672,9441247.921923
141.927072,3.138536,4.350966,0.785261,70632457.565961
140.215482,0.632245,4.679400,0.281960,30253582.114568
141.539531,0.016843,3.118280,0.283181,25623092.076466
141.597826,3.134506,3.179671,0.949867,25485834.193906
144.007275,0.008371,2.138506,0.393634,27512538.459835
159.247290,3.139431,5.601304,0.910624,28938225.240002
140.596957,3.048521,1.261806,0.144278,32070472.560017
156.135349,0.006734,2.023513,0.808545,26762295.101752
140.028404,1.046131,1.486342,0.178254,37430261.974123
141.215575,0.007231,4.753570,0.552269,53130394.540918
157.516489,0.005450,1.275054,0.695111,46883103.886168
140.391627,3.130199,6.027198,0.197291,19236673.540789
140.202151,2.191255,2.420773,0.044121,17214083.271354
162.453326,0.000924,4.795768,0.709766,20494434.464626
140.060989,2.509867,3.167686,0.436806,70825441.400842
141.258095,0.013281,0.464825,0.270277,27804632.209917
142.320699,3.127018,2.967754,0.616156,44203770.178635
140.036762,1.082736,2.743828,0.672376,81642634.145534
140.233418,2.245009,0.905300,0.539575,52137799.390193
140.074522,3.017855,4.380711,0.152674,28654359.482881
141.147353,0.008307,1.434911,0.505740,42224563.872065
144.586383,0.001394,1.097702,0.235178,36167265.054757
140.226174,2.315573,0.225199,0.139593,26196433.585909
142.295599,3.131968,2.602033,0.507533,41874874.171264
141.154142,0.012610,3.654285,0.696290,36839342.479720
140.347875,0.049899,5.020104,0.426047,44548971.883277
140.170407,0.550335,6.041271,0.083493,11518816.144325
158.116670,3.138213,3.511542,1.069757,62935918.151204
146.433682,0.005393,2.546045,0.390644,36737240.567079
140.021958,1.200386,4.586000,0.132667,19944654.935027
140.155266,0.947116,0.120364,0.125210,47723855.166812
141.057717,3.138394,3.339151,0.534797,36518450.754278
144.398972,3.132875,1.018963,0.537792,40025445.753655
140.361709,3.118862,2.163328,0.538637,43928506.414154
140.198339,1.991909,5.805919,0.227364,59734480.890389
141.615328,3.113549,5.469743,0.195688,52886546.749556
145.317101,0.001115,1.436392,0.671484,44817877.653198
142.693283,0.009919,5.186110,0.400108,34401986.565148
140.120910,1.102716,4.904071,0.406990,24975324.630703
143.013283,3.139371,3.260901,0.733088,31586142.974415
140.477175,1.211272,3.727471,0.123991,51585401.862830
140.240691,1.663902,6.241881,0.079204,28672685.467201
140.300808,3.135629,4.506677,0.375618,46633646.099607
142.008776,3.134094,4.965595,0.588520,30903593.558411
141.124031,0.004511,1.685566,0.616951,86283222.174996
141.632234,0.005967,3.715295,0.464851,19568411.256948
141.460702,0.028698,4.799214,0.820372,42801645.378308
144.061848,3.132414,0.700624,0.613722,28509621.606720
140.391036,0.786725,5.709585,0.148698,24033967.436139
142.485460,3.132037,1.733368,0.826415,35921173.265315
153.407230,3.134756,4.053519,0.715781,15961184.343357
142.405465,3.135524,2.200901,0.479909,37312078.075242
140.261018,2.897999,0.764036,0.082140,21093955.951665
140.242405,0.004055,1.038859,0.681217,44287546.106955
142.459004,0.001522,1.270791,0.378356,53119922.549877
140.728253,1.406705,5.492151,0.214603,43048111.167429
140.034052,0.499760,4.909710,0.083798,16092084.231356
140.398735,0.025062,2.199329,0.265721,41416350.563582
140.069410,1.757761,1.504346,0.239851,43214167.025350
160.710789,3.138223,5.679195,0.660989,55544936.475009
140.120568,3.136907,0.525911,0.480012,56296675.831813
142.727852,3.138424,3.773998,0.620339,44225836.159755
141.004983,3.137316,2.211362,0.315637,30198604.161608
148.088120,0.002500,6.083626,0.772472,23943085.513898
149.107953,0.004881,3.064159,0.803588,19994396.892467
141.128952,3.136068,0.171999,0.525309,31221119.286733
143.984914,0.000335,1.731491,0.554205,63179765.942566
142.141052,3.139897,3.781017,0.774347,72517041.953490
140.037917,0.509966,6.261085,0.125609,39665284.061813
140.062975,1.191719,0.763915,0.069291,29905388.412487
140.637219,3.109289,2.388276,0.216488,26917130.969272
143.564560,0.005322,2.861484,1.261874,40012355.764855
140.325116,0.265092,3.673698,0.311522,22803882.488621
140.060865,2.584917,2.225697,0.286516,22267566.947502
143.469186,3.130027,2.306739,0.511381,47867097.044252
140.389311,3.139075,6.157590,0.664240,47211101.605529
140.114766,3.126031,4.900094,0.612597,43253810.991430
143.046611,3.132014,1.868563,0.444895,20288734.640627
150.788964,3.140831,3.738015,0.679119,43532440.753032
140.680876,1.740839,2.897972,0.458344,46242816.434005
142.367380,3.135637,5.185361,0.368787,26630273.214711
140.282673,1.854760,1.243887,0.214781,31286569.230733
149.259202,0.002426,3.211229,0.928062,32534980.162579
142.173838,0.005136,2.603160,0.716605,73147231.414293
140.356274,0.647401,3.665757,0.078405,29347006.890244
140.232460,3.137653,0.897106,0.414719,40036665.744055
158.661271,3.137461,4.791529,1.495656,70051262.063238
145.948064,0.006910,0.255717,0.659812,48592282.423776
140.529442,3.005190,4.469794,0.192521,24568412.978861
144.997118,3.140370,4.176422,0.719355,49299515.818659
140.188453,1.959004,4.298394,0.331362,34630874.369309
140.038640,0.931284,3.600378,0.092872,34359724.601308
140.391218,0.014518,0.278489,0.375765,41555478.444542
150.469410,0.002224,2.818724,0.325484,34483518.495389
140.257427,2.643279,0.979271,0.094146,21843077.310703
140.372693,3.134422,5.909141,0.527074,21298159.776944
140.052468,0.007890,5.896398,0.303298,16656823.748155
140.025663,1.435243,3.043124,0.092390,25251336.394544
146.113232,0.006913,3.924274,0.386936,34922594.119711
140.098750,3.111874,2.707253,0.093916,12588081.229445
147.868556,3.139523,3.335872,0.353427,32036812.588817
140.565576,3.122400,5.051295,0.300352,42085435.991105
140.578960,0.003961,1.421763,0.573183,35198231.883872
